YEAR,PROVINCE,DISTRIC,SEX,VALUE,UNIT,SOURCE
2564,ศรีสะเกษ,อำเภออุทุมพรพิสัย,หญิง,52847.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอบึงบูรพ์,หญิง,5311.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอห้วยทับทัน,หญิง,21061.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอโนนคูณ,หญิง,19613.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอศรีรัตนะ,หญิง,26769.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอน้ำเกลี้ยง,หญิง,21936.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอวังหิน,หญิง,25076.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอภูสิงห์,หญิง,27218.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอเมืองจันทร์,หญิง,8802.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอเบญจลักษ์,หญิง,17831.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอพยุห์,หญิง,17760.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอโพธิ์ศรีสุวรรณ,หญิง,11806.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,ศรีสะเกษ,อำเภอศิลาลาด,หญิง,9807.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอเมืองอุบลราชธานี,ชาย,107520.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอศรีเมืองใหม่,ชาย,35786.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอโขงเจียม,ชาย,19560.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอเขื่องใน,ชาย,52999.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอเขมราฐ,ชาย,41000.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอเดชอุดม,ชาย,89031.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอนาจะหลวย,ชาย,29734.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอน้ำยืน,ชาย,35560.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอบุณฑริก,ชาย,48355.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอตระการพืชผล,ชาย,60991.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอกุดข้าวปุ้น,ชาย,20538.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอม่วงสามสิบ,ชาย,42267.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอวารินชำราบ,ชาย,79962.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอพิบูลมังสาหาร,ชาย,64970.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอตาลสุม,ชาย,16792.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอโพธิ์ไทร,ชาย,24116.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
2564,อุบลราชธานี,อำเภอสำโรง,ชาย,27172.00,คน,"กรมการปกครอง กระทรวงมหาดไทย"
